postal,latitude,longitude
359695,1.346067671,103.8652769
359696,1.345821215,103.8630289
359697,1.345837722,103.8631641
359698,1.345851874,103.8633018
359720,1.348779752,103.8611015
359721,1.34801659,103.8612384
359722,1.348609323,103.8613052
359724,1.348616916,103.8616131
359725,1.348583185,103.8618056
359726,1.348154687,103.8616494
359727,1.348139692,103.861954
359728,1.348589949,103.8622208
359729,1.348173484,103.8621824
359732,1.348436778,103.8630235
359733,1.348631709,103.8625049
359734,1.348830396,103.8624661
359735,1.348876226,103.8637145
359737,1.348818056,103.8639754
359738,1.34896855,103.8629525
359739,1.348733132,103.8644249
359740,1.348921946,103.8631928
359741,1.34857532,103.8646941
359742,1.349129984,103.863174
359743,1.348600766,103.864972
359744,1.34936626,103.8631467
359745,1.34868928,103.8651493
359747,1.348727636,103.8655636
359748,1.349332124,103.8636158
359749,1.349212417,103.8638904
359750,1.349247133,103.8640672
359751,1.349231643,103.8643079
359752,1.349202078,103.8645319
359753,1.349189747,103.8647601
359754,1.349105797,103.8650457
359755,1.349069216,103.8653731
359756,1.349095877,103.8655621
359757,1.349089264,103.8658581
359758,1.348955435,103.8660527
359759,1.348199353,103.8623234
359761,1.348610456,103.864802
359762,1.34914985,103.8648794
359763,1.348086588,103.8617448
359767,1.34885748,103.8607789
359768,1.348858505,103.8609022
359769,1.34875526,103.8609081
359770,1.348649909,103.8609233
359771,1.349222734,103.8644236
359772,1.348615783,103.8623328
359773,1.349378833,103.8635061
359774,1.349189492,103.8657026
359775,1.348724601,103.8612984
359777,1.348818725,103.8614071
359778,1.348703779,103.8614143
359779,1.3485932,103.8614206
359781,1.34870342,103.8652758
359782,1.348716344,103.8654059
359783,1.348579267,103.8656259
359784,1.348690305,103.8657399
359785,1.343929836,103.8644381
359786,1.343828086,103.8643335
359787,1.343698232,103.8643
359788,1.343481117,103.8637639
359789,1.343579643,103.8642299
359790,1.343311824,103.8636108
359791,1.343468098,103.8641406
359793,1.343252769,103.8634751
359795,1.343338645,103.8641072
359796,1.343338645,103.8641072
359797,1.343224875,103.8633501
359798,1.343096434,103.8639742
359799,1.343147173,103.8632272
359800,1.342959493,103.8638967
359801,1.343118891,103.8630801
359802,1.342801641,103.86385
359803,1.342712624,103.8637172
359804,1.342588585,103.8636321
359805,1.342458578,103.8635604
359806,1.343014262,103.8628446
359807,1.342988773,103.8627929
359808,1.342362142,103.8634496
359809,1.342970848,103.8627366
359810,1.342953785,103.8626831
359811,1.342294024,103.8633622
359812,1.342935876,103.8626266
359814,1.342043333,103.8631346
359815,1.342097533,103.8629607
359816,1.342902448,103.862573
359817,1.342915862,103.8625722
359818,1.343046212,103.8629724
359819,1.342252429,103.8627768
359820,1.343011696,103.8623318
359821,1.34229881,103.862641
359822,1.342373438,103.8625159
359824,1.342426095,103.8623766
359825,1.342525036,103.8623184
359826,1.342554718,103.8622714
359827,1.342674442,103.8620942
359828,1.34274578,103.8619951
359829,1.34284714,103.8618893
359830,1.342933194,103.8617883
359832,1.343107139,103.8615697
359833,1.343184366,103.8614615
359834,1.343237642,103.8619677
359835,1.342164315,103.8628667
359860,1.346957115,103.8706657
359861,1.346983889,103.870603
359862,1.347020017,103.8705587
359863,1.347052316,103.8705171
359864,1.347086581,103.8704713
359865,1.347095662,103.8704159
359866,1.347137215,103.8703681
359868,1.347183383,103.8703404
359869,1.347221956,103.87028
359870,1.346787726,103.8704085
359871,1.346854708,103.8702712
359872,1.346911657,103.870171
359873,1.346947955,103.8701103
359874,1.347098259,103.8700224
359895,1.343503218,103.8704028
359896,1.343519285,103.8703532
359897,1.343514922,103.8702975
359898,1.343511509,103.870255
359899,1.343507938,103.870196
359900,1.343505907,103.8701535
359905,1.343642098,103.8682662
359906,1.343700764,103.8679919
359907,1.343747398,103.8679157
359908,1.343792991,103.8677763
359909,1.343826656,103.8676995
359910,1.343890508,103.867557
359911,1.3439239,103.8674799
359912,1.344716477,103.865177
359913,1.344714741,103.8650654
359914,1.344585041,103.8645668
359915,1.344481087,103.8641047
359916,1.344469795,103.8640504
359917,1.344405329,103.8639466
359918,1.344419956,103.8638231
359919,1.344235987,103.8634364
359920,1.343518075,103.8631969
359921,1.344216581,103.8633557
359922,1.343475952,103.8630695
359923,1.343433542,103.8629167
359924,1.343386893,103.8627736
359926,1.343356594,103.8626403
359928,1.343323889,103.8624983
359929,1.343913183,103.8621549
359930,1.343262479,103.8623783
359931,1.343984659,103.8619259
359932,1.343225505,103.8622394
359934,1.343202382,103.8621118
359935,1.34380363,103.8615098
359938,1.344045564,103.8645449
359939,1.34374499,103.8638572
359940,1.343569389,103.8633522
359942,1.344506973,103.8641848
359943,1.34451818,103.8642388
359947,1.344373421,103.8637681
359948,1.344331291,103.8637072
359949,1.343981993,103.8621361
359950,1.344051351,103.8621235
359951,1.344120688,103.8621149
359952,1.344113988,103.8622086
359953,1.344126581,103.8622756
359954,1.344135099,103.8623447
359955,1.344147691,103.8624129
359956,1.344183951,103.8625048
359957,1.344115142,103.8625181
359958,1.344046988,103.8625306
359959,1.343978006,103.8625383
359960,1.343987376,103.8624423
359961,1.343975113,103.8623739
359962,1.34396323,103.8623062
359963,1.343950461,103.8622384
359964,1.343879401,103.8616447
360001,1.334292424,103.8787462
360201,1.340373603,103.8722209
360202,1.339884024,103.8714327
360203,1.340101995,103.8716578
360205,1.340994342,103.8726477
360206,1.34135947,103.8722164
360207,1.341794063,103.8714409
360208,1.342672056,103.8715999
360209,1.342758574,103.8711177
360212,1.342708913,103.8749779
360213,1.3428419,103.8728414
360215,1.343161713,103.8765615
361002,1.334491711,103.8792298
361004,1.333805423,103.8792855
361009,1.33486708,103.8797349
361010,1.334866323,103.8800121
361015,1.335839369,103.8806079
361016,1.33646272,103.8798622
361081,1.33255923,103.8858925
361082,1.331897348,103.8856958
361083,1.331283259,103.8852531
361201,1.340278796,103.8712582
361202,1.340613524,103.8716147
361206,1.341136915,103.8725603
361207,1.341149095,103.8714703
361208,1.342778672,103.87176
361212,1.34202635,103.8748523
361213,1.342966656,103.8737698
361214,1.343111194,103.8749172
361215,1.343517134,103.8766022
362016,1.336675198,103.8799649
362201,1.340497442,103.8722829
362206,1.341817816,103.8725778
362207,1.341572056,103.8715087
362212,1.341947179,103.8744379
362213,1.342543993,103.8739847
362214,1.34329899,103.875639
362215,1.342814287,103.8762827
363201,1.339920211,103.8720531
363202,1.339791014,103.8720138
363206,1.34211986,103.8721752
363207,1.341998907,103.8715113
363212,1.341936189,103.8737683
363213,1.342869846,103.8743705
363214,1.343643075,103.8759777
363215,1.342654575,103.8758006
364202,1.340090321,103.8723119
364206,1.342531597,103.8720184
364207,1.34248368,103.8713606
364212,1.342298294,103.8732007
367794,1.338172977,103.8711784
367795,1.338460741,103.8714055
367796,1.338848999,103.8714241
367797,1.33914063,103.8712251
367798,1.339209142,103.87154
367799,1.339154053,103.8717872
367800,1.339153154,103.8720405
367801,1.339141594,103.8722762
367803,1.338692611,103.8720354
367804,1.338214403,103.87209
367805,1.338176888,103.8718535
367806,1.338189918,103.8716277
367823,1.337570264,103.8800237
367831,1.338588245,103.8788531
367834,1.336212998,103.8793494
367835,1.339954913,103.8808104
367844,1.334098387,103.8780585
367845,1.334186157,103.8780433
367846,1.334239996,103.8780316
367847,1.334291268,103.8780085
367848,1.33434507,103.8779966
367849,1.334412152,103.8779817
367850,1.334556946,103.8779596
367851,1.334673118,103.8779331
367852,1.334730155,103.8779356
367853,1.334783959,103.8779237
367854,1.334831509,103.8778876
367859,1.332329611,103.8789945
367860,1.332762899,103.8789215
367861,1.332762899,103.8789215
367863,1.332824752,103.87891
367864,1.332886443,103.8788949
367865,1.332886443,103.8788949
367866,1.332942945,103.8788833
367867,1.332942945,103.8788833
367868,1.33300489,103.878868
367869,1.33300489,103.878868
367870,1.333061292,103.8788573
367871,1.333061292,103.8788573
367872,1.333123242,103.8788419
367873,1.333123243,103.8788419
367874,1.333179334,103.8788299
367875,1.333179334,103.8788299
367876,1.333243888,103.8788158
367877,1.333243888,103.8788158
367890,1.336734426,103.8763651
367893,1.336447206,103.877412
367894,1.336034426,103.8774111
367897,1.338730664,103.87167
367901,1.33499563,103.8815429
367902,1.33499563,103.8815429
367950,1.33717291,103.8844728
367951,1.337143607,103.8839463
367955,1.336305808,103.884683
367956,1.336489214,103.8841431
367982,1.333370425,103.8865025
367983,1.333469172,103.8864524
367984,1.333562518,103.8863883
367985,1.333679104,103.8863996
367986,1.333780392,103.8863588
367988,1.334087873,103.8862428
367989,1.33419377,103.8862079
367990,1.334291218,103.8861495
367991,1.334393863,103.8861153
367992,1.334494212,103.886073
367993,1.334598023,103.8860124
367997,1.336625175,103.8862298
368024,1.337923045,103.8862039
368051,1.341302514,103.8778141
368078,1.334994963,103.8859243
368082,1.334282051,103.8838046
368083,1.33387626,103.8835369
368085,1.334777863,103.8850518
368086,1.334862318,103.884711
368112,1.331037548,103.8796468
368113,1.331220752,103.8798603
368114,1.331231441,103.8799154
368115,1.331230431,103.8799753
368116,1.331281945,103.8800231
368117,1.331268029,103.8800857
368118,1.331279729,103.8801403
368119,1.331292034,103.880198
368120,1.331321537,103.8802499
368121,1.331315119,103.8803109
368122,1.33134355,103.880363
368123,1.331346628,103.8804669
368124,1.331367727,103.8805222
368126,1.331371348,103.8805835
368127,1.331386025,103.8806406
368128,1.331409941,103.8806964
368129,1.331393916,103.8807602
368130,1.331431366,103.8808137
368131,1.331431703,103.8808737
368132,1.331440441,103.8809769
368133,1.331451263,103.8810325
368134,1.33147682,103.8810886
368135,1.331502086,103.8811422
368136,1.331501018,103.8812032
368137,1.331512971,103.8812587
368138,1.331525375,103.8813178
368139,1.331538105,103.8813732
368140,1.331937227,103.8803118
368141,1.331556424,103.8814309
368143,1.331562301,103.8814886
368144,1.332012166,103.8808143
368146,1.332027484,103.8808883
368147,1.331677817,103.8817204
368149,1.331690163,103.8817787
368150,1.332010226,103.8810246
368151,1.331701046,103.8818273
368152,1.332044663,103.8810676
368153,1.331712524,103.8818859
368154,1.332029061,103.8811202
368155,1.331724673,103.8819348
368156,1.332041217,103.8811733
368157,1.332049678,103.8812174
368158,1.332129768,103.8812938
368159,1.33214326,103.881356
368161,1.33216262,103.8814802
368162,1.332178542,103.881542
368163,1.332190739,103.881603
368164,1.332210914,103.881664
368165,1.332224398,103.8817256
368166,1.332232486,103.8817888
368167,1.332246045,103.8818494
368168,1.332260328,103.8819123
368169,1.332277319,103.8819781
368170,1.331833345,103.8821291
368171,1.33184852,103.8821987
368172,1.331856619,103.8822584
368173,1.332459777,103.8827179
368174,1.331857932,103.8823173
368175,1.332529521,103.8828864
368176,1.331896551,103.8824798
368177,1.332552913,103.8830407
368178,1.331918818,103.8825402
368180,1.331927963,103.8825843
368182,1.331938879,103.8826375
368183,1.332718079,103.883589
368184,1.331949681,103.8826813
368185,1.331960842,103.882734
368187,1.332752574,103.8841005
368188,1.331968999,103.8827781
368189,1.331981563,103.8828304
368190,1.331990827,103.8828743
368191,1.3320032,103.8829267
368192,1.332013464,103.8829702
368193,1.332033565,103.883063
368194,1.332043757,103.8831066
368195,1.332056405,103.8831591
368196,1.332065879,103.8832028
368197,1.332077374,103.8832555
368198,1.332086485,103.8832992
368199,1.332098286,103.8833519
368200,1.332106933,103.8833958
368201,1.332122353,103.8834476
368202,1.332148399,103.8834877
368203,1.332161151,103.8835399
368204,1.332170573,103.8835839
368205,1.332182643,103.8836363
368206,1.332207888,103.8837035
368207,1.332215836,103.8838522
368208,1.332241851,103.8839133
368209,1.332238606,103.8839652
368210,1.332247928,103.8840068
368211,1.332260816,103.8840614
368212,1.332269264,103.8841031
368213,1.332281472,103.8841579
368214,1.332290244,103.8841995
368215,1.332302444,103.8842542
368216,1.332311293,103.8842958
368217,1.332323487,103.8843505
368218,1.332333,103.884392
368219,1.332339586,103.8844467
368220,1.332350073,103.8844904
368221,1.332367759,103.8845833
368222,1.332378138,103.8846276
368223,1.332390444,103.8846794
368224,1.332398925,103.884724
368225,1.332412039,103.8847756
368226,1.332421024,103.8848201
368227,1.332432181,103.8848721
368228,1.33239891,103.8849298
368229,1.332408691,103.8849743
368230,1.332420405,103.8850261
368231,1.332430479,103.8850705
368232,1.332441046,103.8851223
368233,1.332492602,103.8852206
368234,1.332966131,103.8850178
368235,1.332966131,103.8850178
368238,1.333178375,103.8860605
368242,1.333887204,103.8879231
368315,1.332788309,103.8828518
368316,1.333227029,103.8828657
368317,1.333333504,103.8828908
368318,1.333437265,103.8829276
368319,1.333541149,103.8829644
368320,1.333641424,103.8829999
368356,1.337130213,103.8826674
368357,1.337466129,103.8829167
368358,1.336984384,103.8833465
368359,1.337705687,103.8836242
368386,1.329636488,103.883042
368387,1.330104941,103.8830642
368389,1.330104049,103.8829433
368390,1.329640099,103.8828732
368391,1.330080574,103.8828799
368392,1.329665317,103.8828129
368393,1.330166718,103.8827324
368394,1.329679111,103.8826815
368395,1.32969599,103.8825857
368419,1.333229163,103.8789956
368420,1.332970314,103.8790517
368421,1.333302533,103.8790225
368422,1.33297782,103.8790912
368423,1.333244728,103.8790756
368424,1.332986314,103.8791328
368425,1.333254464,103.8791132
368426,1.332994582,103.8791702
368427,1.333263599,103.8791544
368428,1.333004778,103.8792112
368429,1.333272789,103.879192
368430,1.333073603,103.8792369
368431,1.333282653,103.8792329
368432,1.333021712,103.8792903
368433,1.333291706,103.8792705
368434,1.333029528,103.8793281
368435,1.333300566,103.8793119
368436,1.333039284,103.8793688
368437,1.333309523,103.8793526
368438,1.333048441,103.8794082
368439,1.333321865,103.8794303
368440,1.333073145,103.8794869
368441,1.333330451,103.8794717
368442,1.33307404,103.8795278
368443,1.333340149,103.8795127
368444,1.333083255,103.879569
368445,1.33334994,103.8795504
368446,1.333090496,103.879607
368448,1.333098867,103.8796483
368449,1.333370844,103.8796285
368450,1.333106902,103.8796861
368451,1.333380401,103.8796691
368453,1.333388106,103.8797074
368454,1.333186633,103.8797525
368455,1.333398356,103.8797482
368456,1.333144547,103.8798036
368457,1.333407753,103.8797856
368458,1.333144475,103.8798501
368459,1.333432087,103.8798605
368460,1.333165089,103.8799254
368461,1.333430761,103.8799078
368462,1.333165328,103.8799655
368463,1.333441744,103.8799488
368464,1.33317527,103.8800067
368465,1.333447979,103.8799877
368466,1.333183329,103.8800443
368467,1.333460297,103.8800273
368468,1.333192113,103.8800857
368469,1.333468757,103.8800649
368470,1.333200755,103.8801232
368471,1.333479742,103.880106
368472,1.33320963,103.8801645
368473,1.333482633,103.8801456
368474,1.333218568,103.8802021
368475,1.333498045,103.8801845
368476,1.333226562,103.8802437
368477,1.33350719,103.8802232
368478,1.333233834,103.8802795
368479,1.333548413,103.8803824
368480,1.333281041,103.8804713
368481,1.33355723,103.8804646
368482,1.333290867,103.8805236
368484,1.333299865,103.8805654
368485,1.333575935,103.8805436
368486,1.3333085,103.8806022
368487,1.333587049,103.8805849
368488,1.333318105,103.8806439
368489,1.333543093,103.8806446
368490,1.333331393,103.8806815
368491,1.333608909,103.8807047
368492,1.333344904,103.8807634
368493,1.333618884,103.8807453
368494,1.333354239,103.8808018
368495,1.333628892,103.8807864
368496,1.333362744,103.8808436
368497,1.333635192,103.8808242
368498,1.333371303,103.8808808
368499,1.333642541,103.8808661
368500,1.333380302,103.8809225
368501,1.333652556,103.8809034
368502,1.333388979,103.8809597
368503,1.33364881,103.8809474
368504,1.333398334,103.8810012
368505,1.333659897,103.8809849
368506,1.333406008,103.8810386
368507,1.333676549,103.8810235
368508,1.33341599,103.8810801
368509,1.333744463,103.8810448
368510,1.333424269,103.8811158
368511,1.333708441,103.8811383
368512,1.333442278,103.8811999
368514,1.33345087,103.8812388
368515,1.333723572,103.8812238
368516,1.333460008,103.8812803
368517,1.333732434,103.8812615
368518,1.333468526,103.8813176
368519,1.3337421,103.8813026
368520,1.333478333,103.8813591
368521,1.333753611,103.8813529
368522,1.333428689,103.8814084
368548,1.328744871,103.8825125
368549,1.328726695,103.882575
368550,1.32871148,103.8826971
368551,1.328722766,103.8827551
368552,1.328230892,103.8826072
368553,1.328210502,103.8826691
368554,1.328198943,103.8827763
368555,1.328234595,103.8828427
368556,1.328716931,103.8828164
368557,1.328712138,103.882875
368558,1.328235002,103.8829397
368559,1.328704474,103.8829391
368560,1.328702201,103.8829966
368561,1.328202236,103.8830057
368562,1.328702794,103.883059
368563,1.328698397,103.8831171
368564,1.328211586,103.8830963
368565,1.328197306,103.8831694
368566,1.328696516,103.8831815
368567,1.328723502,103.8832496
368568,1.328730705,103.8834918
368569,1.328724709,103.883541
368570,1.328188299,103.8832639
368571,1.328686426,103.8836613
368572,1.32817847,103.8833258
368573,1.328679434,103.8837216
368574,1.328166146,103.8834263
368575,1.328164013,103.8834965
368576,1.328656217,103.8838412
368577,1.328206442,103.8836017
368578,1.328218543,103.8836625
368579,1.328200604,103.8837662
368581,1.328644709,103.8839114
368582,1.328189073,103.8839284
368583,1.328732591,103.8840355
368584,1.328202038,103.8839837
368585,1.328698239,103.8841078
368586,1.32820708,103.8840895
368587,1.328659487,103.8843403
368588,1.328204981,103.8841548
368589,1.328166832,103.8842564
368590,1.328179528,103.8843192
368591,1.328657137,103.8844074
368592,1.32816016,103.8844157
368594,1.328649672,103.8844742
368595,1.328157762,103.8844836
368596,1.3286526,103.8845468
368597,1.328156286,103.8845849
368598,1.328171123,103.8846513
368622,1.332820761,103.8790838
368623,1.332833376,103.879122
368624,1.332834,103.8791645
368625,1.332849492,103.8792013
368626,1.332855829,103.8792435
368627,1.332862621,103.8792823
368628,1.33287583,103.8793221
368629,1.332884073,103.8793592
368630,1.332892977,103.8794007
368631,1.332900546,103.8794386
368632,1.33291611,103.8795158
368633,1.332926909,103.8795592
368634,1.332935823,103.8796011
368635,1.332943282,103.8796384
368636,1.33295172,103.87968
368637,1.332959711,103.8797175
368638,1.332967848,103.8797582
368639,1.332978098,103.8797959
368640,1.332988845,103.8798378
368641,1.33299707,103.8798708
368642,1.333007355,103.8799581
368643,1.333010763,103.8799997
368644,1.333027703,103.8800388
368645,1.333034339,103.8800759
368646,1.33304562,103.8801177
368647,1.333059225,103.8801546
368648,1.333061793,103.8801967
368649,1.333069785,103.8802337
368650,1.333078603,103.8802757
368651,1.33313964,103.8803174
368652,1.333124982,103.8805105
368653,1.332821309,103.880656
368654,1.33313512,103.880557
368655,1.332884205,103.8806846
368656,1.333143932,103.8805987
368657,1.332892912,103.8807241
368658,1.333153062,103.8806356
368659,1.332910515,103.8807616
368660,1.333161682,103.8806774
368661,1.332910154,103.880803
368662,1.333164695,103.8807166
368663,1.332983477,103.880911
368664,1.333194566,103.8807958
368666,1.333200974,103.8808346
368668,1.333210309,103.8808765
368670,1.333218496,103.8809134
368673,1.332991597,103.8812157
368674,1.333235585,103.8809926
368675,1.333014854,103.8812529
368676,1.333244853,103.8810343
368677,1.333023422,103.8812924
368678,1.333251266,103.8810719
368679,1.33303199,103.881332
368680,1.333261335,103.8811136
368681,1.333023984,103.8813751
368682,1.333275499,103.8811474
368683,1.333033881,103.8814136
368684,1.333279527,103.8812371
368685,1.333299159,103.8812714
368686,1.333308278,103.8813129
368687,1.333315419,103.8813505
368688,1.333320179,103.881392
368689,1.333334933,103.881445
368713,1.332319215,103.8803531
368714,1.332509153,103.8806517
368715,1.332361545,103.8803574
368716,1.332559263,103.8806889
368717,1.332403908,103.880349
368718,1.332596444,103.8806685
368719,1.332440648,103.8803386
368720,1.332639772,103.8806764
368721,1.332484064,103.8803412
368722,1.332672015,103.8806333
368723,1.332519053,103.8803103
368724,1.332711787,103.8806248
368725,1.332562631,103.8803156
368726,1.332753849,103.8806268
368727,1.332603871,103.880318
368728,1.332796907,103.8805857
368729,1.332638025,103.8802839
368730,1.332679257,103.8802884
368731,1.33272159,103.8802808
368732,1.332758677,103.8802712
368733,1.332800954,103.8802637
368734,1.332846574,103.8802703
368758,1.332206075,103.879824
368760,1.332246773,103.8798284
368761,1.332316862,103.8801459
368762,1.332291352,103.8798366
368763,1.332355338,103.8801265
368764,1.332326273,103.8798108
368765,1.332393023,103.8801187
368766,1.33236696,103.8798014
368767,1.332436145,103.8801201
368768,1.332405578,103.8797929
368769,1.332472712,103.8801024
368770,1.33244851,103.8797934
368771,1.332514349,103.8800934
368772,1.332489465,103.8797903
368773,1.332549728,103.8800728
368774,1.332527514,103.8797682
368775,1.332593543,103.8800738
368776,1.332564935,103.879761
368777,1.33263198,103.8800639
368778,1.332607357,103.8797536
368779,1.332671721,103.8800553
368780,1.3326442,103.8797432
368781,1.332710849,103.8800494
368782,1.332687002,103.8797423
368783,1.332752465,103.8800397
368784,1.332726247,103.8797277
368785,1.332791813,103.8800315
368810,1.33286929,103.8831716
368812,1.333427801,103.883293
368813,1.33351431,103.8835918
368817,1.333039817,103.8841084
368818,1.333610161,103.88395
368842,1.331492079,103.8839634
368843,1.331492685,103.8840978
368844,1.331835795,103.8839068
368845,1.331871847,103.8839674
368846,1.331871252,103.8840244
368847,1.331894725,103.8840746
368848,1.33191963,103.8841303
368850,1.331973135,103.8842771
368851,1.331948473,103.8843379
368852,1.331997138,103.8843841
368853,1.332008482,103.8844368
368854,1.332024271,103.8844906
368855,1.332037247,103.8845432
368856,1.332049217,103.8845989
368857,1.33208111,103.8847016
368858,1.332099487,103.8847541
368859,1.332062639,103.8848185
368860,1.332073983,103.8848721
368861,1.332103575,103.8849219
368862,1.332146132,103.8849678
368863,1.332164503,103.8850216
368889,1.329204472,103.8832607
368890,1.328947548,103.8831167
368891,1.329218209,103.883156
368892,1.328969893,103.8828904
368893,1.329314977,103.8829949
368894,1.329322546,103.8829388
368895,1.328977302,103.8828099
368896,1.329339113,103.8828315
368897,1.32934448,103.8827785
368898,1.328980092,103.882637
368899,1.329371949,103.882662
368900,1.328985562,103.8825632
368901,1.32938119,103.8825964
368902,1.329388063,103.8824519
368903,1.328979884,103.8824328
368904,1.329364526,103.8823452
368906,1.328998663,103.882225
368907,1.329001845,103.8821248
368931,1.331227953,103.8835399
368932,1.331241821,103.8834377
368933,1.331657048,103.8833228
368934,1.331154052,103.8832412
368935,1.331663309,103.8832698
368936,1.331219917,103.883098
368937,1.331629697,103.8831394
368939,1.331666549,103.8830857
368940,1.33125684,103.882912
368941,1.331690822,103.8829378
368942,1.33128942,103.8828664
368943,1.331601598,103.8827622
368944,1.331539845,103.8834222
368945,1.331536801,103.8834915
368946,1.331519351,103.8835697
368947,1.331522018,103.8836397
368967,1.332706778,103.8815522
368968,1.332640766,103.8818343
368969,1.332742047,103.8815287
368970,1.332686949,103.8818555
368971,1.332776834,103.8814973
368972,1.332721093,103.8818171
368973,1.332821588,103.8815117
368974,1.33275909,103.8818092
368975,1.332853636,103.8814677
368976,1.332798966,103.8817927
368977,1.332893312,103.8814583
368978,1.332842282,103.8818045
368979,1.332934523,103.881457
368980,1.332880237,103.8817827
368981,1.333007922,103.8814891
368983,1.332959938,103.8817667
368984,1.332997545,103.8817581
368985,1.333039595,103.8817501
368986,1.333089284,103.8817567
368987,1.333161082,103.8817265
368988,1.333199622,103.8817172
368989,1.333241508,103.8817092
368990,1.333279252,103.8817012
368991,1.33332113,103.8816925
368992,1.33335947,103.8816825
368993,1.333400383,103.8816748
368994,1.333440548,103.8816716
368995,1.33352301,103.8816496
368996,1.33356224,103.8816417
368997,1.333604161,103.8816316
368998,1.333641444,103.8816234
368999,1.333683723,103.8816146
369001,1.333762949,103.881597
369002,1.333814116,103.8815796
369026,1.330306288,103.8834766
369027,1.330703348,103.8834874
369028,1.330315844,103.8834023
369029,1.330729026,103.8833389
369030,1.330343911,103.8833014
369031,1.330836821,103.8832113
369032,1.330350965,103.8832493
369033,1.33084462,103.8831496
369034,1.330364155,103.8831453
369035,1.330841146,103.8830502
369036,1.330375151,103.8830879
369037,1.330866113,103.8829909
369039,1.330390201,103.8829751
369040,1.330399281,103.8829269
369041,1.330414841,103.8827979
369042,1.330422172,103.8827462
369044,1.330888211,103.8828716
369068,1.33258144,103.8809803
369069,1.33261947,103.881223
369070,1.332616955,103.880954
369071,1.332676882,103.8812293
369072,1.332656763,103.8809457
369073,1.332716654,103.8812209
369074,1.33269657,103.8809374
369075,1.332756428,103.8812124
369076,1.332734664,103.8809212
369077,1.332796202,103.8812039
369078,1.332759145,103.8808423
369079,1.332835979,103.8811955
369080,1.332796547,103.880823
369081,1.332875675,103.8811868
369082,1.332868526,103.8809198
369083,1.332910487,103.8811605
369107,1.332677852,103.8795046
369108,1.332607801,103.87918
369109,1.332638454,103.8795137
369110,1.332569321,103.879197
369111,1.332596575,103.8795224
369112,1.33252727,103.8792052
369113,1.332558969,103.8795311
369114,1.332489899,103.8792144
369115,1.332517361,103.8795405
369116,1.332448088,103.8792231
369117,1.332474463,103.8795266
369118,1.332410473,103.879232
369119,1.33243793,103.8795574
369120,1.332368307,103.8792396
369121,1.332398555,103.8795633
369122,1.332330823,103.8792483
369123,1.332358414,103.8795751
369124,1.332288767,103.8792562
369125,1.332317886,103.8795711
369126,1.332251436,103.8792706
369128,1.332209051,103.8792671
369129,1.332241342,103.8796013
369130,1.332171904,103.8792878
369131,1.332200712,103.8796108
369132,1.332129883,103.8792905
369133,1.332161083,103.8796183
369134,1.332089328,103.8793011
369135,1.331933468,103.8796386
369136,1.33194349,103.879677
369137,1.33195199,103.8797185
369138,1.331961546,103.8797559
369139,1.331969786,103.8797974
369140,1.331977793,103.8798349
369141,1.331986426,103.8798765
369142,1.331995898,103.8799138
369143,1.332008097,103.8799534
369145,1.332455994,103.8807354
369146,1.332003676,103.8800657
369147,1.332511211,103.8807659
369148,1.33206706,103.8800904
369149,1.332452455,103.8808187
369150,1.332048663,103.8801648
369151,1.33247557,103.8808551
369152,1.332058315,103.8802065
369153,1.332504526,103.8808902
369154,1.332066241,103.8802436
369155,1.332464254,103.880985
369156,1.332070742,103.8802851
369158,1.332082745,103.8803226
369160,1.332092702,103.880364
369162,1.332100355,103.8804014
369164,1.332109414,103.880443
369165,1.332525298,103.8812645
369166,1.332117163,103.8804778
369167,1.332575723,103.8813474
369168,1.33216764,103.880699
369169,1.332584165,103.8813869
369170,1.332169194,103.8807496
369172,1.332177871,103.880791
369173,1.332601052,103.881466
369174,1.332187134,103.8808284
369175,1.332598164,103.8815079
369176,1.332195136,103.8808701
369177,1.332205159,103.8809073
369178,1.332213716,103.8809488
369179,1.332222746,103.8809863
369180,1.332231156,103.8810279
369181,1.332240399,103.8810651
369182,1.332255555,103.8811471
369183,1.33226443,103.8811867
369184,1.332273275,103.8812284
369185,1.332287551,103.8812646
369186,1.332291395,103.8813071
369187,1.332246521,103.8813605
369188,1.33230835,103.8813863
369189,1.33231729,103.8814238
369190,1.332381685,103.8814522
369191,1.332334745,103.8815035
369192,1.332354631,103.8815816
369193,1.332363897,103.8816243
369194,1.332361506,103.8816662
369195,1.332385237,103.8817015
369196,1.332394858,103.8817426
369197,1.332394763,103.8817821
369198,1.332403529,103.8818237
369199,1.332412028,103.881861
369200,1.332420186,103.8819029
369201,1.332430058,103.881941
369230,1.331589362,103.8843777
369231,1.331536345,103.884363
369232,1.331468595,103.8843549
369233,1.33140914,103.8843718
369234,1.33156338,103.8848598
369235,1.331347663,103.8843747
369236,1.331505406,103.8848521
369237,1.331296315,103.8843321
369238,1.331448481,103.8848449
369239,1.331228699,103.8843375
369240,1.331391339,103.8848399
369241,1.331176005,103.8843131
369242,1.331334076,103.8848502
369243,1.331274229,103.8848325
369244,1.331107897,103.8843063
369245,1.33114217,103.8848247
369246,1.331092048,103.8847876
369248,1.331030361,103.8848043
369249,1.330976782,103.8847824
369250,1.330987677,103.8843209
369251,1.330920801,103.8847633
369252,1.330868058,103.8847557
369255,1.330771869,103.884269
369256,1.330638589,103.8847783
369257,1.330715468,103.884238
369258,1.330589464,103.8847072
